ID,SpeciesCode,CommonName,Site,Indiv.pop.map,Latitude,Longitude,ID_ss,Units_clean,Use,Indiv.multiple,Indiv.sum,Country,RMU,Ocean,Region,FromLPI,FromMazaris,FromShaun,IsCountData,Source,Units,Sampling.method,Scaling,Count,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
23,CC,Loggerhead,Great Kuriat Island,Great Kuriat Island,35.8014,11.0347,Loggerhead Great Kuriat Island,Nests,yes,0,1,Tunisia,Mediterranean,,Africa,FALSE,TRUE,FALSE,TRUE,https://www.researchgate.net/publication/313401407_Sea_turtles_in_the_Mediterranean_Distribution_threats_and_conservation_priorities,Nests,,0.25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,15,4,11,5,7,13,12,5,10,18,9,15,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,CC,Loggerhead,Israeli coast,Israeli coast,32.2036,34.6777,Loggerhead Israeli coast,Nests,yes,0,1,Israel,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Silbersteinand D, Dmi'el R. 1991. Loggerhead sea turtle nesting in Israel. Marine Turtle Newsletter, 53: 17-18.",Nests,,0.25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,14,16,16,11,13,13,7,4,15,30,58,38,23,40,52,72,60,57,46,70,60,126,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,CC,Loggerhead,"Eleven index sites in northern Cyprus (Alagadi, Monster, Tatlisu, West 1 & 2, Kaplica, Kantara, Esentepe 1 & 2, Message in a Bottle, Lost, Military, Tatlisu Belediya)","Eleven index sites in northern Cyprus (Alagadi, Monster, Tatlisu, West 1 & 2, Kaplica, Kantara, Esentepe 1 & 2, Message in a Bottle, Lost, Military, Tatlisu Belediya)",35.59518179,33.88346062,"Loggerhead Eleven index sites in northern Cyprus (Alagadi, Monster, Tatlisu, West 1 & 2, Kaplica, Kantara, Esentepe 1 & 2, Message in a Bottle, Lost, Military, Tatlisu Belediya)",Nests,yes,0,1,Cyprus,Mediterranean,,Asia,TRUE,FALSE,FALSE,TRUE,"Casale, P. et al. (2020) Sea Turtles in the Mediterranean Region: MTSG Regional Report 2020. IUCN-SSC Marine Turtle Specialist Group.",Nests,,0.25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,186,244,193,195,183,215,183,190,191,170,190,184,225,252,166,242,254,195,214,322,286,275,363,169,467,305,NA,NA,NA,NA
39,CC,Loggerhead,Al-Arbaeen (Tamet),Al-Arbaeen (Tamet),31.25698769,16.1803497,Loggerhead Al-Arbaeen (Tamet),Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154,84,NA,65,103,NA,NA,NA,NA,NA,NA,29,61,67,NA,NA,NA,NA
40,CC,Loggerhead,Al-Gbeba,Al-Gbeba,31.22423641,16.47430452,Loggerhead Al-Gbeba,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,139,154,NA,81,35,NA,NA,NA,NA,NA,NA,28,43,22,NA,NA,NA,NA
41,CC,Loggerhead,Al-Hasi,Al-Hasi,32.86592231,21.52478657,Loggerhead Al-Hasi,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,5,3,11,NA,NA,NA,NA,NA,NA,2,NA,36,NA,NA,NA,NA
42,CC,Loggerhead,Al-Malfa,Al-Malfa,32.0938819,15.35872105,Loggerhead Al-Malfa,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,37,NA,9,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
43,CC,Loggerhead,Al-Thalateen,Al-Thalateen,31.36,16.51,Loggerhead Al-Thalateen,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,66,80,NA,49,65,NA,NA,NA,NA,NA,NA,50,72,43,NA,NA,NA,NA
44,CC,Loggerhead,Almerekeb,Almerekeb,31.96,15.34,Loggerhead Almerekeb,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,NA,4,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
45,CC,Loggerhead,Almjaren,Almjaren,31.92,15.37,Loggerhead Almjaren,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,22,NA,17,20,NA,NA,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA
46,CC,Loggerhead,Bananes,Bananes,32.76,21.08,Loggerhead Bananes,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,18,8,16,17,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
47,CC,Loggerhead,Jarjaruma,Jarjaruma,32.57,20.64,Loggerhead Jarjaruma,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,22,5,4,20,NA,NA,NA,NA,NA,NA,5,NA,16,NA,NA,NA,NA
48,CC,Loggerhead,Shash,Shash,31.09,17.23,Loggerhead Shash,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105,94,NA,NA,NA,NA,NA,NA,49,66,70,NA,NA,NA,NA
49,CC,Loggerhead,Smeda,Smeda,32.22,15.31,Loggerhead Smeda,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,54,NA,27,50,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA
50,CC,Loggerhead,Ugla,Ugla,32.3952,15.15,Loggerhead Ugla,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30,7,NA,27,NA,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,NA
51,CC,Loggerhead,Ugla Misratah,Ugla Misratah,32.39,15.13,Loggerhead Ugla Misratah,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,4,4,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
52,CC,Loggerhead,West Camp,West Camp,31.22,16.37,Loggerhead West Camp,Nests,yes,0,1,Libya,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"SPA/RAC-UNEP/MAP. 2021. Marine turtle research and conservation in Libya: a contribution to safeguarding Mediterranean biodiversity. By Hamza A. (Ed). SPA/RAC, Tunis: pp. 77.",Nests,,0.25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,25,10,NA,58,45,NA,NA,NA,NA,NA,NA,31,37,41,NA,NA,NA,NA
53,CC,Loggerhead,Kefalonia,Kefalonia,38.12395793,20.34197361,Loggerhead Kefalonia,Nests,yes,0,1,Greece,Mediterranean,,Europe,FALSE,TRUE,FALSE,TRUE,http://www.britishcheloniagroup.org.uk/testudo/v5/v5n1kef,Nests,,0.25,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,42,84,43,29,42,30,36,40,41,30,46,29,17,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,CC,Loggerhead,Fethiye 8.3km beach,Fethiye 8.3km beach,36.61667,29.11667,Loggerhead Fethiye 8.3km beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,TRUE,FALSE,FALSE,TRUE,"Canbolat, A. F. (2004). """"A review of sea turtle nesting activity along the Mediterranean coast of Turkey."""" Biological Conservation 116: 81-91.| Kaska, Y., E. Ba≈ükale, Y. Katƒ±lmƒ±≈ü, D. S√∂zbilen, and M. Azmaz. 2016. Monitoring and conservation studies of sea turtles (Caretta caretta) during the 2016 nesting season om Muƒüla sea turtle nesting beaches. Denizli.",Nests,,0.25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,158,191,88,95,93,100,110,114,83,106,59,80,72,106,79,90,95,60,89,104,97,161,112,NA,NA,NA,NA,NA,NA,NA
62,CC,Loggerhead,Dalaman-Sarigerme beach,Dalaman-Sarigerme beach,36.6974856,28.74181446,Loggerhead Dalaman-Sarigerme beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,TRUE,FALSE,TRUE,TRUE,"Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.",Nests,,0.25,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,69,NA,NA,NA,NA,73,NA,NA,NA,69,NA,NA,NA,103,112,110,61,73,104,82,56,74,56,29,57,107,105,85,NA,NA,NA,NA,NA,NA,NA
63,CC,Loggerhead,"Dalyan, 4.7km beach","Dalyan, 4.7km beach",36.7908532,28.61417749,"Loggerhead Dalyan, 4.7km beach",Nests,yes,0,1,Turkey,Mediterranean,,Asia,TRUE,FALSE,TRUE,TRUE,"Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Turkozan O, Taskavak E, Ilgaz C. 2003. A review of the biology of the loggerhead turtle, Caretta caretta, at five major nesting beaches on the south-western Mediterranean coast of Turkey. Herpetological Journal, 13: 27-33. 

Türkozan O, Yilmaz C. 2008. Loggerhead Turtles, Caretta caretta, at Dalyan Beach, Turkey: nesting activity (2004–2005) and 19-year abundance trend (1987–2005). Chelonian Conservation and Biology, 7: 178-187.",Nests,,0.25,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,NA,330,NA,NA,NA,NA,211,146,235,57,271,217,235,86,NA,107,135,193,276,263,197,283,230,223,221,269,274,277,291,354,345,278,522,433,432,658,NA,NA,NA,NA,NA,NA,NA
64,CC,Loggerhead,Belek beach,Belek beach,36.85,31.04,Loggerhead Belek beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Antalya. 2020. Caretta caretta record on Belek beach. Available at https://www.hurriyetdailynews.com/caretta-caretta-record-on-belek-beach-158160 [accessed 5 April 2022].

Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Kesler M. 2019. 115,000 baby Caretta carettas make it to sea in Turkey: Report. Available at https://www.hurriyetdailynews.com/115-000-baby-caretta-carettas-make-it-to-sea-in-turkey-report-148181#:~:text=%E2%80%9COf%20these%20babies%20%5Bthat%20hatched,mother%20in%2025%20years'%20time. [accessed 5 April 2022].

Sak S, Baran I. 2001. Research on the sea turtle population of Belek Beach. Turkish Journal of Zoology, 25: 361-367.

Tükozan O, Taskavak E, Ilgaz Ç. 2003. A review of the biology of the loggerhead turtle, Caretta caretta, at five major nesting beaches on the south-western Mediterranean coast of Turkey. Herpetological Journal, 13: 27-33.",Nests,,0.25,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,203,153,168,385,612,682,645,745,737,409,433,819,NA,NA,NA,NA,NA,NA,NA,NA,NA,2550,NA,NA,2120,3200,NA,NA,NA
65,CC,Loggerhead,Cirali beach,Cirali beach,36.41,30.48,Loggerhead Cirali beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Sönmez B, Elginöz E, Ilgaz M, Altınkaya H. 2021. Nesting activity of loggerhead turtles (2013–2020) and 20 years abundance trend (2001–2020) on Çıralı Beach, Turkey. Regional Studies in Marine Science, 44: 101758.",Nests,,0.25,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,37,26,29,23,39,37,61,27,89,86,58,96,NA,NA,NA,NA,NA,NA,102,87,104,136,75,151,84,100,NA,NA,NA
66,CC,Loggerhead,Demre coast,Demre coast,36.26,30.06,Loggerhead Demre coast,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Altın A, Ayyildiz H, Maden M. 2021. Conservation and monitoring of marine turtle (Caretta caretta) population in the Demre (Kale) beach region of Antalya province. Marine and Life Sciences, 3: 80-87.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,109,NA,NA,NA,NA,37,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,NA,NA,NA
67,CC,Loggerhead,Finike-Kumluca,Finike-Kumluca,36.315,30.215,Loggerhead Finike-Kumluca,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,75,NA,NA,NA,305,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,CC,Loggerhead,Goksu Delta,Goksu Delta,36.3,33.96667,Loggerhead Goksu Delta,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Glen F, Godley BJ, Kelly A, Broderick AC. 1997. Marine turtle nesting in the Göksu Delta, Turkey, 1996. Marine Turtle Newsletter, 77: 17-19. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Kesler M. 2019. 115,000 baby Caretta carettas make it to sea in Turkey: Report. Available at https://www.hurriyetdailynews.com/115-000-baby-caretta-carettas-make-it-to-sea-in-turkey-report-148181#:~:text=%E2%80%9COf%20these%20babies%20%5Bthat%20hatched,mother%20in%2025%20years'%20time. [accessed 5 April 2022].",Nests,,0.25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,117,89,NA,36,NA,36,NA,94,NA,NA,NA,NA,NA,137,151,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA
69,CC,Loggerhead,Kazanli beach,Kazanli beach,36.81167,34.73833,Loggerhead Kazanli beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.",Nests,,0.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,26,18,NA,7,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,CC,Loggerhead,Kizilot beach,Kizilot beach,36.73667,31.49,Loggerhead Kizilot beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Turkozan O, Taskavak E, Ilgaz C. 2003. A review of the biology of the loggerhead turtle, Caretta caretta, at five major nesting beaches on the south-western Mediterranean coast of Turkey. Herpetological Journal, 13: 27-33.",Nests,,0.25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,50,NA,125,108,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,CC,Loggerhead,Patara beach,Patara beach,36.29333,29.26333,Loggerhead Patara beach,Nests,yes,0,1,Turkey,Mediterranean,,Asia,FALSE,FALSE,TRUE,TRUE,"Canbolat A. 2004. A review of sea turtle nesting activity along the Mediterranean coast of Turkey. Biological Conservation, 116: 81-91. 

Casale P, Margaritoulis D. 2010. Sea turtles in the Mediterranean: distribution, threats and conservation priorities. Gland, Switzerland: IUCN. 294 pp.

Kesler M. 2019. 115,000 baby Caretta carettas make it to sea in Turkey: Report. Available at https://www.hurriyetdailynews.com/115-000-baby-caretta-carettas-make-it-to-sea-in-turkey-report-148181#:~:text=%E2%80%9COf%20these%20babies%20%5Bthat%20hatched,mother%20in%2025%20years'%20time. [accessed 5 April 2022].

Mediterranean Association to Save the Sea Turtles. 2021. Follow-up of recommendations nos. 182 and 183 (2015) on presumed degradation of nesting beaches in Fethiye and Patara SPAs (Turkey) Report 

Turkozan O, Taskavak E, Ilgaz C. 2003. A review of the biology of the loggerhead turtle, Caretta caretta, at five major nesting beaches on the south-western Mediterranean coast of Turkey. Herpetological Journal, 13: 27-33. 
",Nests,,0.25,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,58,NA,52,85,33,NA,35,52,64,79,85,53,81,NA,72,83,127,70,115,90,105,100,170,240,195,195,255,220,240,280,435,NA,NA,NA
